node_id,name,type,city,segment,lat,lon,customer_type,demand_packages,zbe_required,service_min,ready_min,due_min
2364,Valladolid – Cliente 3124,client,Valladolid,periurban,41.73291826408856,-4.651655647385184,tienda,9,0,17,480,1080
2208,Valladolid – Cliente 2910,client,Valladolid,urban,41.60065683301767,-4.761723924559479,particular,1,0,8,480,1080
954,Valladolid – Cliente 1256,client,Valladolid,urban,41.5692219545893,-4.755558944260829,particular,2,0,8,480,1080
2329,Valladolid – Cliente 3075,client,Valladolid,urban,41.62609645611028,-4.800777878421648,tienda,15,0,13,480,1080
979,Valladolid – Cliente 1291,client,Valladolid,urban,41.74378492175202,-4.846988483951172,particular,3,0,8,480,1080
1040,Valladolid – Cliente 1364,client,Valladolid,periurban,41.762594063264125,-4.449783011018598,tienda,9,0,13,480,1080
1059,Valladolid – Cliente 1392,client,Valladolid,periurban,41.54889120361327,-5.095261020499699,tienda,11,0,14,480,1080
2192,Valladolid – Cliente 2891,client,Valladolid,urban,41.6632973955054,-4.768958142162844,tienda,15,1,20,480,1080
2240,Valladolid – Cliente 2960,client,Valladolid,urban,41.61729014639724,-4.701693288747276,particular,1,0,7,480,1080
2233,Valladolid – Cliente 2950,client,Valladolid,urban,41.656192668567286,-4.817868168705574,tienda,11,1,11,480,1080
2284,Valladolid – Cliente 3019,client,Valladolid,urban,41.66218053505413,-4.635965380072791,tienda,12,0,10,480,1080
2235,Valladolid – Cliente 2952,client,Valladolid,urban,41.68729942984797,-4.830582451149884,particular,1,0,7,480,1080
2327,Valladolid – Cliente 3073,client,Valladolid,urban,41.711887359448,-4.824624005094294,particular,1,0,5,480,1080
2371,Valladolid – Cliente 3133,client,Valladolid,periurban,41.854498850527776,-4.888359522226219,particular,1,0,5,480,1080
982,Valladolid – Cliente 1294,client,Valladolid,urban,41.655964375736886,-4.657351192636152,particular,1,0,7,480,1080
2237,Valladolid – Cliente 2957,client,Valladolid,urban,41.65110648083347,-4.766804323972915,particular,4,1,5,480,1080
1080,Valladolid – Cliente 1416,client,Valladolid,regional,39.7466976228454,-5.041051390113139,tienda,15,0,11,480,1080
2349,Valladolid – Cliente 3103,client,Valladolid,periurban,41.71542620949013,-5.094137013087928,tienda,11,0,18,480,1080
1076,Valladolid – Cliente 1412,client,Valladolid,regional,40.72526490904041,-6.539405824752275,tienda,13,0,16,480,1080
986,Valladolid – Cliente 1299,client,Valladolid,urban,41.71709113686194,-4.708803485871709,tienda,11,0,16,480,1080
2351,Valladolid – Cliente 3105,client,Valladolid,periurban,41.73831785296356,-4.550623666975,particular,3,0,7,480,1080
2224,Valladolid – Cliente 2934,client,Valladolid,urban,41.71610386496668,-4.775686760177884,particular,1,0,7,480,1080
2263,Valladolid – Cliente 2996,client,Valladolid,urban,41.6136494774679,-4.742474090451728,tienda,14,0,18,480,1080
2424,Valladolid – Cliente 3202,client,Valladolid,regional,41.65285659700727,-3.495588504990306,particular,2,0,6,480,1080
2226,Valladolid – Cliente 2938,client,Valladolid,urban,41.66766701609399,-4.720589459665288,tienda,15,0,11,480,1080
2288,Valladolid – Cliente 3025,client,Valladolid,urban,41.75465602123473,-4.753084729812599,particular,1,0,5,480,1080
2415,Valladolid – Cliente 3190,client,Valladolid,regional,42.81557514453032,-4.351141369564378,tienda,12,0,19,480,1080
2299,Valladolid – Cliente 3041,client,Valladolid,urban,41.65629028593913,-4.77220014205913,tienda,8,1,12,480,1080
2373,Valladolid – Cliente 3135,client,Valladolid,periurban,41.52766358660961,-4.695802313987806,tienda,7,0,17,480,1080
969,Valladolid – Cliente 1278,client,Valladolid,urban,41.62043683133157,-4.737869668223665,particular,1,0,6,480,1080
1036,Valladolid – Cliente 1360,client,Valladolid,periurban,41.76786220131963,-4.962577107166624,tienda,7,0,19,480,1080
2242,Valladolid – Cliente 2962,client,Valladolid,urban,41.65858135646576,-4.8055351473409225,tienda,15,1,18,480,1080
2300,Valladolid – Cliente 3043,client,Valladolid,urban,41.699956607117,-4.723225623027378,particular,1,0,6,480,1080
2264,Valladolid – Cliente 2997,client,Valladolid,urban,41.65747394354833,-4.759065981447199,particular,1,1,8,480,1080
2407,Valladolid – Cliente 3179,client,Valladolid,regional,41.72368751359876,-3.634509821535687,particular,2,0,5,480,1080
2292,Valladolid – Cliente 3031,client,Valladolid,urban,41.59801890261796,-4.75296544660553,particular,1,0,6,480,1080
1090,Valladolid – Cliente 1431,client,Valladolid,regional,42.80698477963873,-3.4999022795625656,particular,1,0,5,480,1080
2319,Valladolid – Cliente 3064,client,Valladolid,urban,41.62371932761194,-4.783132696842532,particular,4,1,6,480,1080
1021,Valladolid – Cliente 1339,client,Valladolid,urban,41.68695844464454,-4.792775723711224,tienda,9,1,14,480,1080
993,Valladolid – Cliente 1306,client,Valladolid,urban,41.7308293670182,-4.761776818976848,tienda,7,0,20,480,1080
1054,Valladolid – Cliente 1386,client,Valladolid,periurban,41.79160941366487,-4.70646607970197,tienda,14,0,11,480,1080
2204,Valladolid – Cliente 2905,client,Valladolid,urban,41.602843338195086,-4.827211144629555,tienda,9,0,12,480,1080
1089,Valladolid – Cliente 1429,client,Valladolid,regional,41.4037608053906,-5.763179087750504,tienda,8,0,19,480,1080
972,Valladolid – Cliente 1281,client,Valladolid,urban,41.6969382257386,-4.835384960294826,particular,3,0,5,480,1080
977,Valladolid – Cliente 1288,client,Valladolid,urban,41.58445083276116,-4.817182811534174,tienda,12,0,11,480,1080
2282,Valladolid – Cliente 3017,client,Valladolid,urban,41.6631281145725,-4.904522758538476,particular,4,0,5,480,1080
1081,Valladolid – Cliente 1417,client,Valladolid,regional,43.109591575782176,-6.338029335647795,particular,1,0,7,480,1080
2334,Valladolid – Cliente 3083,client,Valladolid,periurban,41.770071346977495,-4.718156125660547,tienda,13,0,14,480,1080
2271,Valladolid – Cliente 3005,client,Valladolid,urban,41.60578418298466,-4.77380031266113,particular,2,0,8,480,1080
984,Valladolid – Cliente 1296,client,Valladolid,urban,41.71329899001967,-4.816640201343219,particular,2,0,7,480,1080
2231,Valladolid – Cliente 2948,client,Valladolid,urban,41.75560771345139,-4.717094105276583,particular,3,0,5,480,1080
2343,Valladolid – Cliente 3094,client,Valladolid,periurban,41.65674321632263,-4.897334120197487,particular,1,0,5,480,1080
964,Valladolid – Cliente 1272,client,Valladolid,urban,41.67116302720042,-4.916585169709965,tienda,15,0,18,480,1080
2303,Valladolid – Cliente 3046,client,Valladolid,urban,41.636166022736674,-4.8164609287206455,particular,1,0,6,480,1080
2260,Valladolid – Cliente 2993,client,Valladolid,urban,41.63107163492336,-4.714537873864184,tienda,13,0,14,480,1080
990,Valladolid – Cliente 1303,client,Valladolid,urban,41.73092737872644,-4.75522474145632,tienda,12,0,13,480,1080
2339,Valladolid – Cliente 3090,client,Valladolid,periurban,41.72108383398251,-4.544168445038839,particular,1,0,5,480,1080
255,Valladolid – Cliente 0330,client,Valladolid,periurban,41.73357899385631,-4.437617554511928,tienda,10,0,13,480,1080
2387,Valladolid – Cliente 3149,client,Valladolid,periurban,41.88459242993581,-4.80601361361956,tienda,16,0,20,480,1080
276,Valladolid – Cliente 0358,client,Valladolid,regional,41.0716094325947,-3.8494448095830327,tienda,4,0,19,480,1080
2229,Valladolid – Cliente 2944,client,Valladolid,urban,41.6578865835986,-4.674459210317053,particular,2,0,8,480,1080
942,Valladolid – Cliente 1242,client,Valladolid,urban,41.65050724002205,-4.774327992964697,particular,2,1,7,480,1080
2188,Valladolid – Cliente 2886,client,Valladolid,urban,41.67249532716082,-4.866788725465808,tienda,11,0,14,480,1080
1043,Valladolid – Cliente 1369,client,Valladolid,periurban,41.81304569396477,-4.658162985676704,tienda,12,0,14,480,1080
1016,Valladolid – Cliente 1334,client,Valladolid,urban,41.66929431554661,-4.779616524772012,particular,3,1,6,480,1080
223,Valladolid – Cliente 0287,client,Valladolid,urban,41.66200137753314,-4.820125781923487,particular,1,1,5,480,1080
246,Valladolid – Cliente 0319,client,Valladolid,urban,41.75397527958054,-4.732236748683665,particular,3,0,7,480,1080
239,Valladolid – Cliente 0309,client,Valladolid,urban,41.588442449066726,-4.773757031776583,particular,5,0,8,480,1080
1027,Valladolid – Cliente 1350,client,Valladolid,urban,41.6471403702148,-4.7590947931548655,tienda,11,1,18,480,1080
999,Valladolid – Cliente 1312,client,Valladolid,urban,41.70276207274468,-4.869280834609093,particular,3,0,5,480,1080
2330,Valladolid – Cliente 3077,client,Valladolid,periurban,41.47770566557862,-4.890450457300696,particular,1,0,6,480,1080
2413,Valladolid – Cliente 3188,client,Valladolid,regional,39.75132535422468,-5.302024667115964,tienda,13,0,20,480,1080
1078,Valladolid – Cliente 1414,client,Valladolid,regional,42.731762921170485,-5.79455214460879,particular,2,0,8,480,1080
952,Valladolid – Cliente 1254,client,Valladolid,urban,41.71901574518541,-4.73167391263986,particular,2,0,5,480,1080
262,Valladolid – Cliente 0338,client,Valladolid,periurban,41.8541233890863,-4.556750459808726,tienda,14,0,17,480,1080
2186,Valladolid – Cliente 2884,client,Valladolid,urban,41.6654981554036,-4.767061117208639,particular,3,1,8,480,1080
2353,Valladolid – Cliente 3108,client,Valladolid,periurban,41.76187613790732,-4.821470828911993,tienda,12,0,14,480,1080
2311,Valladolid – Cliente 3056,client,Valladolid,urban,41.65513031708274,-4.76658625006749,particular,3,1,5,480,1080
1035,Valladolid – Cliente 1359,client,Valladolid,periurban,41.77039813513651,-4.688813587045011,particular,2,0,8,480,1080
252,Valladolid – Cliente 0327,client,Valladolid,periurban,41.83852493900013,-5.004099456940947,tienda,9,0,19,480,1080
2320,Valladolid – Cliente 3066,client,Valladolid,urban,41.66561223580377,-4.778654072834064,particular,3,1,8,480,1080
1063,Valladolid – Cliente 1397,client,Valladolid,periurban,41.8477399821688,-4.6212210295776535,tienda,11,0,13,480,1080
2228,Valladolid – Cliente 2942,client,Valladolid,urban,41.65206329029802,-4.767926982597215,particular,1,1,7,480,1080
2200,Valladolid – Cliente 2901,client,Valladolid,urban,41.70436498367107,-4.725511316635353,tienda,23,0,11,480,1080
2344,Valladolid – Cliente 3096,client,Valladolid,periurban,41.59971377794447,-4.5240485649966695,particular,1,0,8,480,1080
215,Valladolid – Cliente 0273,client,Valladolid,urban,41.66713828821484,-4.684305844959282,particular,1,0,8,480,1080
2202,Valladolid – Cliente 2903,client,Valladolid,urban,41.68261427845914,-4.706406428827457,particular,2,0,7,480,1080
2377,Valladolid – Cliente 3139,client,Valladolid,periurban,41.61993467037988,-5.071553951724172,particular,2,0,5,480,1080
957,Valladolid – Cliente 1262,client,Valladolid,urban,41.63198204570954,-4.731577312806,particular,3,0,6,480,1080
1083,Valladolid – Cliente 1420,client,Valladolid,regional,41.80061076650613,-6.055122255954203,tienda,14,0,16,480,1080
2357,Valladolid – Cliente 3114,client,Valladolid,periurban,41.53886958345952,-4.82380539077092,tienda,16,0,10,480,1080
1070,Valladolid – Cliente 1405,client,Valladolid,periurban,41.605045751773815,-4.666529562028946,tienda,14,0,10,480,1080
1028,Valladolid – Cliente 1351,client,Valladolid,urban,41.68123902616352,-4.693318000735887,particular,2,0,8,480,1080
955,Valladolid – Cliente 1257,client,Valladolid,urban,41.69642774204837,-4.819462654907822,particular,1,0,7,480,1080
2238,Valladolid – Cliente 2958,client,Valladolid,urban,41.70903996357247,-4.706083965479993,particular,1,0,7,480,1080
1072,Valladolid – Cliente 1407,client,Valladolid,periurban,41.71783669575447,-5.084581679077198,tienda,9,0,20,480,1080
272,Valladolid – Cliente 0349,client,Valladolid,periurban,41.75615586120181,-4.911139612355184,particular,2,0,6,480,1080
258,Valladolid – Cliente 0333,client,Valladolid,periurban,41.50994891456381,-4.916412451247002,particular,3,0,6,480,1080
243,Valladolid – Cliente 0315,client,Valladolid,urban,41.65856228825007,-4.736358166692372,tienda,9,1,15,480,1080
2213,Valladolid – Cliente 2918,client,Valladolid,urban,41.67085950051493,-4.812826699143783,tienda,8,1,17,480,1080
2273,Valladolid – Cliente 3007,client,Valladolid,urban,41.557581820087165,-4.729093215320702,particular,2,0,6,480,1080
1057,Valladolid – Cliente 1390,client,Valladolid,periurban,41.92089609490259,-4.817858456464946,tienda,9,0,11,480,1080
2375,Valladolid – Cliente 3137,client,Valladolid,periurban,41.65659699282072,-4.91775774556655,particular,1,0,8,480,1080
238,Valladolid – Cliente 0308,client,Valladolid,urban,41.65211692354408,-4.863176459192319,tienda,18,0,10,480,1080
2322,Valladolid – Cliente 3068,client,Valladolid,urban,41.57342364227024,-4.71762308316352,particular,2,0,6,480,1080
1087,Valladolid – Cliente 1426,client,Valladolid,regional,42.98239180309013,-5.952785283182168,particular,4,0,5,480,1080
2206,Valladolid – Cliente 2908,client,Valladolid,urban,41.66337495932741,-4.683291103654732,particular,1,0,6,480,1080
2234,Valladolid – Cliente 2951,client,Valladolid,urban,41.65757605674476,-4.770663876435904,particular,5,1,6,480,1080
1019,Valladolid – Cliente 1337,client,Valladolid,urban,41.63228050389549,-4.80937084213652,tienda,10,1,11,480,1080
2355,Valladolid – Cliente 3111,client,Valladolid,periurban,41.882106702434406,-4.9771578100276095,tienda,19,0,16,480,1080
995,Valladolid – Cliente 1308,client,Valladolid,urban,41.66223757136982,-4.783974603231242,particular,2,1,7,480,1080
273,Valladolid – Cliente 0350,client,Valladolid,regional,41.10423992573052,-5.108814898967407,particular,1,0,5,480,1080
992,Valladolid – Cliente 1305,client,Valladolid,urban,41.690815456592034,-4.825477470855233,particular,4,0,8,480,1080
985,Valladolid – Cliente 1297,client,Valladolid,urban,41.66118780195759,-4.8396845688795445,particular,1,0,7,480,1080
2402,Valladolid – Cliente 3174,client,Valladolid,regional,41.69107381440729,-3.115045260047407,tienda,10,0,10,480,1080
219,Valladolid – Cliente 0282,client,Valladolid,urban,41.617214887199694,-4.758310013842779,particular,3,0,8,480,1080
2272,Valladolid – Cliente 3006,client,Valladolid,urban,41.68104474829373,-4.78514089761741,particular,5,1,6,480,1080
2390,Valladolid – Cliente 3154,client,Valladolid,periurban,41.472834768538014,-4.926062536473134,particular,3,0,5,480,1080
275,Valladolid – Cliente 0356,client,Valladolid,regional,40.77787539590104,-4.867697277253779,particular,2,0,6,480,1080
2246,Valladolid – Cliente 2968,client,Valladolid,urban,41.64812184130956,-4.733416464525505,tienda,10,1,17,480,1080
225,Valladolid – Cliente 0292,client,Valladolid,urban,41.62812690509484,-4.686581467153146,tienda,9,0,14,480,1080
1013,Valladolid – Cliente 1329,client,Valladolid,urban,41.66423040269888,-4.775222005184813,particular,1,1,6,480,1080
251,Valladolid – Cliente 0325,client,Valladolid,urban,41.64953632453519,-4.761578613641078,tienda,15,1,16,480,1080
2386,Valladolid – Cliente 3148,client,Valladolid,periurban,41.655913258535016,-4.607004124766099,tienda,15,0,10,480,1080
2350,Valladolid – Cliente 3104,client,Valladolid,periurban,41.70018459822556,-5.118799662807222,tienda,16,0,12,480,1080
1073,Valladolid – Cliente 1408,client,Valladolid,periurban,41.49632359869407,-4.632857524999592,tienda,14,0,15,480,1080
2225,Valladolid – Cliente 2937,client,Valladolid,urban,41.66650086340643,-4.8122789425312655,tienda,18,1,17,480,1080
2363,Valladolid – Cliente 3123,client,Valladolid,periurban,41.80105275536022,-4.812960461440279,tienda,15,0,13,480,1080
2401,Valladolid – Cliente 3170,client,Valladolid,regional,41.95848125626092,-3.440058755776139,particular,1,0,5,480,1080
2283,Valladolid – Cliente 3018,client,Valladolid,urban,41.634214264467126,-4.745124145926468,particular,1,1,6,480,1080
1093,Valladolid – Cliente 1438,client,Valladolid,regional,42.48250401689129,-3.142427766920575,tienda,15,0,12,480,1080
1064,Valladolid – Cliente 1398,client,Valladolid,periurban,41.55668233806222,-4.6995086574186935,tienda,12,0,18,480,1080
1069,Valladolid – Cliente 1404,client,Valladolid,periurban,41.536127063613776,-4.901488655744575,tienda,12,0,19,480,1080
2241,Valladolid – Cliente 2961,client,Valladolid,urban,41.59355012875756,-4.800614086345699,tienda,11,0,12,480,1080
2384,Valladolid – Cliente 3146,client,Valladolid,periurban,41.48698812855351,-4.596403215999265,tienda,15,0,15,480,1080
2197,Valladolid – Cliente 2897,client,Valladolid,urban,41.64167496842026,-4.762230729287752,particular,4,1,8,480,1080
2414,Valladolid – Cliente 3189,client,Valladolid,regional,42.25678090120219,-4.173276045241702,particular,1,0,6,480,1080
2385,Valladolid – Cliente 3147,client,Valladolid,periurban,41.50983174264713,-4.608450866745085,tienda,13,0,17,480,1080
2249,Valladolid – Cliente 2972,client,Valladolid,urban,41.68794554470203,-4.801028125161448,tienda,7,1,15,480,1080
2296,Valladolid – Cliente 3037,client,Valladolid,urban,41.68900984742897,-4.753116198392021,tienda,18,1,15,480,1080
2215,Valladolid – Cliente 2921,client,Valladolid,urban,41.654392642749215,-4.77188501287381,particular,4,1,5,480,1080
1058,Valladolid – Cliente 1391,client,Valladolid,periurban,41.6394784140906,-5.060575768313454,particular,1,0,7,480,1080
1018,Valladolid – Cliente 1336,client,Valladolid,urban,41.630940077395465,-4.750067166462012,particular,2,1,5,480,1080
254,Valladolid – Cliente 0329,client,Valladolid,periurban,41.70600397949499,-4.980977953727114,particular,2,0,5,480,1080
1074,Valladolid – Cliente 1409,client,Valladolid,periurban,41.58805122753327,-4.943769031972101,particular,1,0,7,480,1080
1047,Valladolid – Cliente 1373,client,Valladolid,periurban,41.55531390720326,-5.0690091805588695,particular,2,0,7,480,1080
1114,Zaragoza – Cliente 1466,client,Zaragoza,urban,41.59070423875058,-0.9055876329575944,particular,3,0,5,480,1080
2532,Zaragoza – Cliente 3350,client,Zaragoza,urban,41.656745608209896,-1.0094289180191127,particular,1,1,7,480,1080
2678,Zaragoza – Cliente 3549,client,Zaragoza,regional,40.79237525788406,0.930739246991928,tienda,8,0,19,480,1080
357,Zaragoza – Cliente 0465,client,Zaragoza,periurban,41.48212845887062,-1.021931247052005,particular,1,0,7,480,1080
1185,Zaragoza – Cliente 1558,client,Zaragoza,urban,41.73752129887978,-0.9981876970782806,tienda,16,0,18,480,1080
1288,Zaragoza – Cliente 1685,client,Zaragoza,regional,41.77997793152807,-2.015891145000829,particular,1,0,5,480,1080
290,Zaragoza – Cliente 0378,client,Zaragoza,urban,41.711410040445024,-0.960179659615235,tienda,12,0,17,480,1080
2582,Zaragoza – Cliente 3413,client,Zaragoza,urban,41.59268660584198,-0.9274162439961542,particular,1,0,6,480,1080
358,Zaragoza – Cliente 0466,client,Zaragoza,regional,43.40440476773122,-0.8441101182312614,tienda,22,0,13,480,1080
2462,Zaragoza – Cliente 3255,client,Zaragoza,urban,41.57066866019034,-0.9497677276951134,particular,1,0,6,480,1080
335,Zaragoza – Cliente 0434,client,Zaragoza,urban,41.684255485374536,-1.0022793959649068,particular,2,1,6,480,1080
1122,Zaragoza – Cliente 1476,client,Zaragoza,urban,41.65630550726686,-1.006691606003161,particular,1,1,8,480,1080
1113,Zaragoza – Cliente 1465,client,Zaragoza,urban,41.648597393903046,-0.9255213412385844,particular,2,0,6,480,1080
2701,Zaragoza – Cliente 3587,client,Zaragoza,regional,41.59795258878835,-0.228428480406992,particular,1,0,7,480,1080
2482,Zaragoza – Cliente 3279,client,Zaragoza,urban,41.659849806904106,-0.9827523052914986,particular,1,1,8,480,1080
1238,Zaragoza – Cliente 1625,client,Zaragoza,periurban,41.712941802111054,-1.154015351558827,particular,3,0,5,480,1080
310,Zaragoza – Cliente 0402,client,Zaragoza,urban,41.64142525624167,-0.9389241390543548,particular,3,0,6,480,1080
1216,Zaragoza – Cliente 1597,client,Zaragoza,urban,41.66717133350959,-1.0560621266871115,particular,2,1,8,480,1080
1188,Zaragoza – Cliente 1562,client,Zaragoza,urban,41.66308568910026,-1.1228629432008868,particular,2,0,7,480,1080
366,Zaragoza – Cliente 0475,client,Zaragoza,regional,41.66575250672883,-2.542588827816981,particular,1,0,6,480,1080
282,Zaragoza – Cliente 0366,client,Zaragoza,urban,41.70369878071992,-1.1366965885217803,particular,1,0,5,480,1080
2700,Zaragoza – Cliente 3586,client,Zaragoza,regional,42.50701034419635,-0.9217298930350116,particular,1,0,8,480,1080
2648,Zaragoza – Cliente 3501,client,Zaragoza,periurban,41.47306795896348,-1.0673490555169305,tienda,12,0,17,480,1080
2709,Zaragoza – Cliente 3598,client,Zaragoza,regional,40.58984201956746,-2.8693900693763634,tienda,16,0,14,480,1080
2481,Zaragoza – Cliente 3278,client,Zaragoza,urban,41.66363546266205,-1.0416984395163502,particular,2,1,7,480,1080
2652,Zaragoza – Cliente 3508,client,Zaragoza,periurban,41.77414130839207,-1.1169505828735131,particular,1,0,8,480,1080
352,Zaragoza – Cliente 0458,client,Zaragoza,periurban,41.80980383588827,-1.012578427333318,tienda,9,0,15,480,1080
1139,Zaragoza – Cliente 1500,client,Zaragoza,urban,41.72883276018993,-0.9502865314398592,tienda,19,0,11,480,1080
2669,Zaragoza – Cliente 3534,client,Zaragoza,periurban,41.79692408977038,-0.8224909487645672,tienda,11,0,12,480,1080
2550,Zaragoza – Cliente 3372,client,Zaragoza,urban,41.73998098828069,-1.067964656434886,particular,1,0,7,480,1080
2708,Zaragoza – Cliente 3595,client,Zaragoza,regional,41.29829673255105,-2.438972867518237,tienda,10,0,10,480,1080
1167,Zaragoza – Cliente 1535,client,Zaragoza,urban,41.70452606652625,-1.0472939345721748,particular,2,0,8,480,1080
362,Zaragoza – Cliente 0471,client,Zaragoza,regional,41.95830033669541,-0.0548210978228318,particular,1,0,8,480,1080
1261,Zaragoza – Cliente 1653,client,Zaragoza,periurban,41.57453117772189,-1.08010742633222,tienda,7,0,10,480,1080
1196,Zaragoza – Cliente 1573,client,Zaragoza,urban,41.63465305031054,-0.9330740408937228,particular,1,0,5,480,1080
2566,Zaragoza – Cliente 3392,client,Zaragoza,urban,41.68379750157862,-0.965636996830098,particular,2,0,5,480,1080
1136,Zaragoza – Cliente 1497,client,Zaragoza,urban,41.61066387829294,-1.0338963717876242,particular,1,0,8,480,1080
2628,Zaragoza – Cliente 3478,client,Zaragoza,periurban,41.73389376222313,-1.1439324418611192,tienda,6,0,18,480,1080
2554,Zaragoza – Cliente 3377,client,Zaragoza,urban,41.72711278993284,-1.06848246508033,particular,1,0,7,480,1080
1279,Zaragoza – Cliente 1674,client,Zaragoza,periurban,41.58746282122343,-0.8671691648762125,tienda,9,0,19,480,1080
2477,Zaragoza – Cliente 3272,client,Zaragoza,urban,41.66300071943301,-1.0280464030191112,particular,1,1,6,480,1080
309,Zaragoza – Cliente 0401,client,Zaragoza,urban,41.61838500046765,-1.071435187800058,particular,1,0,7,480,1080
2619,Zaragoza – Cliente 3466,client,Zaragoza,periurban,41.60295993177132,-1.181046591753948,tienda,16,0,19,480,1080
2683,Zaragoza – Cliente 3555,client,Zaragoza,regional,41.87071103365607,-0.3297118589069642,particular,2,0,8,480,1080
304,Zaragoza – Cliente 0396,client,Zaragoza,urban,41.67239472365949,-1.0623566609807364,particular,2,0,7,480,1080
1186,Zaragoza – Cliente 1560,client,Zaragoza,urban,41.630190595462416,-1.071943506557044,tienda,8,0,15,480,1080
2586,Zaragoza – Cliente 3417,client,Zaragoza,urban,41.654997133813936,-0.9999112272734456,particular,1,1,8,480,1080
1108,Zaragoza – Cliente 1460,client,Zaragoza,urban,41.62950182160816,-0.9849087209520776,particular,3,1,6,480,1080
343,Zaragoza – Cliente 0446,client,Zaragoza,periurban,41.42766897083096,-1.175003229644195,particular,2,0,7,480,1080
2603,Zaragoza – Cliente 3443,client,Zaragoza,urban,41.57313038899708,-1.0895889308478195,particular,1,0,7,480,1080
1249,Zaragoza – Cliente 1639,client,Zaragoza,periurban,41.708600768478505,-0.9055922424332492,tienda,8,0,16,480,1080
1252,Zaragoza – Cliente 1642,client,Zaragoza,periurban,41.694712003194574,-1.2190993190260797,particular,3,0,7,480,1080
1105,Zaragoza – Cliente 1456,client,Zaragoza,urban,41.66156538242415,-1.0786539340897805,particular,6,0,8,480,1080
2668,Zaragoza – Cliente 3532,client,Zaragoza,periurban,41.65484353171279,-0.7273335606274979,tienda,11,0,14,480,1080
2704,Zaragoza – Cliente 3590,client,Zaragoza,regional,42.901419043316295,0.2672453329953275,tienda,15,0,13,480,1080
2469,Zaragoza – Cliente 3262,client,Zaragoza,urban,41.67977891137179,-1.1246479777718807,particular,1,0,8,480,1080
1213,Zaragoza – Cliente 1593,client,Zaragoza,urban,41.6155281630207,-1.095062889962718,tienda,15,0,12,480,1080
1169,Zaragoza – Cliente 1538,client,Zaragoza,urban,41.6961324124106,-1.0304203627421775,tienda,18,0,13,480,1080
1141,Zaragoza – Cliente 1503,client,Zaragoza,urban,41.748186609846016,-0.9444490734897651,tienda,11,0,14,480,1080
1199,Zaragoza – Cliente 1576,client,Zaragoza,urban,41.64863467857818,-1.0152347794937209,particular,2,1,7,480,1080
356,Zaragoza – Cliente 0463,client,Zaragoza,periurban,41.82814641374904,-0.7938947837738499,particular,2,0,5,480,1080
1180,Zaragoza – Cliente 1552,client,Zaragoza,urban,41.723691974263865,-0.9580047946002724,particular,3,0,6,480,1080
2442,Zaragoza – Cliente 3229,client,Zaragoza,urban,41.67092173448944,-1.107644872699327,particular,2,0,5,480,1080
2649,Zaragoza – Cliente 3502,client,Zaragoza,periurban,41.44971264220344,-0.9820881174947532,tienda,12,0,13,480,1080
2661,Zaragoza – Cliente 3522,client,Zaragoza,periurban,41.698265069124425,-0.7721638015594706,tienda,14,0,18,480,1080
350,Zaragoza – Cliente 0455,client,Zaragoza,periurban,41.75750780911902,-1.034518446365647,particular,1,0,7,480,1080
2674,Zaragoza – Cliente 3541,client,Zaragoza,periurban,41.67793822621739,-1.2604384440973293,tienda,13,0,18,480,1080
2702,Zaragoza – Cliente 3588,client,Zaragoza,regional,42.14325077838528,-2.744221716786757,particular,1,0,8,480,1080
361,Zaragoza – Cliente 0470,client,Zaragoza,regional,42.09563035504759,-2.947053910770844,particular,4,0,8,480,1080
2429,Zaragoza – Cliente 3208,client,Zaragoza,urban,41.5639209005251,-1.0001451898046043,particular,1,0,8,480,1080
1308,Zaragoza – Cliente 1707,client,Zaragoza,regional,39.9751540050129,-1.912963706990444,particular,3,0,6,480,1080
286,Zaragoza – Cliente 0370,client,Zaragoza,urban,41.58383313632921,-1.098009092702996,tienda,14,0,11,480,1080
2536,Zaragoza – Cliente 3354,client,Zaragoza,urban,41.64318638225144,-0.9591721303697814,particular,1,0,6,480,1080
2487,Zaragoza – Cliente 3287,client,Zaragoza,urban,41.66532129800507,-1.052374500607294,particular,2,1,7,480,1080
2542,Zaragoza – Cliente 3361,client,Zaragoza,urban,41.699767500527344,-1.111545537743423,particular,1,0,7,480,1080
2650,Zaragoza – Cliente 3504,client,Zaragoza,periurban,41.63671136714616,-0.8771890790457046,tienda,12,0,10,480,1080
1316,Zaragoza – Cliente 1723,client,Zaragoza,regional,42.86003324889773,0.6490426676005281,tienda,10,0,10,480,1080
1242,Zaragoza – Cliente 1629,client,Zaragoza,periurban,41.56572592531736,-1.01121490832924,particular,1,0,7,480,1080
2672,Zaragoza – Cliente 3538,client,Zaragoza,periurban,41.49011243560334,-1.0153873629347498,tienda,12,0,17,480,1080
2545,Zaragoza – Cliente 3365,client,Zaragoza,urban,41.5710418528186,-1.0480220471499604,tienda,11,0,18,480,1080
1290,Zaragoza – Cliente 1687,client,Zaragoza,regional,42.19108982307789,-1.866451687690712,particular,2,0,6,480,1080
2539,Zaragoza – Cliente 3358,client,Zaragoza,urban,41.75923404825249,-0.9714043802581612,particular,2,0,8,480,1080
2711,Zaragoza – Cliente 3601,client,Zaragoza,regional,41.980469007834216,-3.3649082142830564,tienda,12,0,15,480,1080
2474,Zaragoza – Cliente 3267,client,Zaragoza,urban,41.66668118056824,-1.0312218553963564,particular,5,1,6,480,1080
